id_review,review,title,Suma de score,Suma de service,platform,id_nick
R104130,"El bar y la atención de los Barman es genial y personalizada. La presentación de las bebidas no solo es divertida sino completamente novedosa y el sabor perfecto para empezar una noche divertida en Lima. Nada de tragos clásicos y aburridos, Carnaval seduce los sentidos.",Una experiencia para los sentidos,5,236060,tripadvisor,eseniao58
R1041300,Me encanto me pedi el menu de pobre y estuvo muy rico y un buen servicio me encanto😁,"",5,79198,googleplaces,107349178700937470081
R1041301,muy rico pero demora mucho,"",4,79198,googleplaces,104930583742017292348
R1041302,"Es bueno el lugar, lo malo que es pequeño, es más para comprar y comerlo fuera del local. Aproximadamente se demoran entre 10 a 15 min en darte tu pedido, pero buena la atención.","",4,79198,googleplaces,118293741001128167097
R1041303,"Creo que todos sabemos de las bondades y calidad de los productos que nos ofrece Bembos, resumiendo en una palabra : Delicioso!","",5,79198,googleplaces,104448343850872243540
R1041304,Buenaso,"",4,79198,googleplaces,116376037910914556801
R1041305,"Buen servicio y atención, las hamburguesas que te harán salir más de un apuro si tienes hambre.","",5,79198,googleplaces,110778804794868790154
R1041306,Muy buena atención.,"",5,79198,googleplaces,103383268783889569467
R1041307,Buena,"",3,79198,googleplaces,109023411029234644184
R1041308,Buena atención cumpliendo los protocolos,"",5,79198,googleplaces,113626217333676920181
R1041309,porque estaba muy sucio...la mesas muy pegadas y sucias  ...si ocurre un sismo.. sería una trajedia..la carne sabrosa pero el pan HELADO.....,"",2,79198,googleplaces,109822072858594595375
R104131,"Ambiente muy agradable, algo caro pero vale la pena. La persona que nos atendió fue muy atento y nos explicaba todo al detalle.",Día de cumpleaños,4,236060,tripadvisor,Michell O
R1041310,La hamburguesa no está ni cerca a lo que era antes.,"",1,79198,googleplaces,110809022468493760422
R1041311,Excelente muy bien,"",5,79198,googleplaces,115966596332236538397
R1041312,"Fue rápido la atención (buena atención), pero no me gusto mucho el sabor de la hamburguesa","",4,79198,googleplaces,111842774442429538946
R1041313,Es pequeño pero lindo.,"",4,79198,googleplaces,116072740354208359316
R1041314,El de plaza San Miguel es abierto y con el clima actual no es muy agradable. Hoy fue un loquerio. El personal no se daba abasto y los pedidos demoraban más de 25 minutos y salían incompletos. Faltaba apoyo para liberar mesas y coordinar logistica,"",3,79198,googleplaces,101562486966606040972
R1041315,Exelente,"",5,79198,googleplaces,110554733240924729814
R1041316,"Venta de comida rápida, hamburguesas y bembos menú. También venden gaseosas y agua y chicha morada. No recomiendo comprar la chicha morada. Algo desordenada la atención en caja y retiro de pedidos.","",4,79198,googleplaces,101644622780650471232
R1041317,Regular atención.,"",3,79198,googleplaces,117103013315236371806
R1041318,Ha mejorado la carne de las hamburguesas y te atienden mucho más rápido.,"",4,79198,googleplaces,118049277832509210534
R1041319,"Siempre he pensado que Bembos es uno de los mejores lugares en los que se puede comer una rica hamburguesa con fusiones al estilo de nuestro país. Siempre me sorprende los nuevos productos, como la carretillera, o la salchepepa (no tan nuevo) orientados al consumidor peruano. Sin embargo, creo que no deberían descuidar la calidad del servicio y mucho menos los estándares de salubridad. El día de ayer compré dos hamburguesas y en una de ellas encontré un cabello. Es lamentable que haya pasado eso, no hice una queja formal porque me di cuenta de ello al llegar a casa (pedí para llevar), sin embargo redacto estas líneas a fin de que los administradores mejoren sus controles. Recuerden lo que le pasó a Dominos Pizza, no caigan en eso. Es una muy buena alternativa de comida rápida y estoy seguro de que seguirán mejorando.","",3,79198,googleplaces,105579713645856059848
R104132,"Siempre que voy a Carnaval, la paso muy bien. Mi preferencia es sentarme en la barrra ya que es muy interesante interactuar con los bartenders. Gran variedad de destilados y coctelería de autor de primer nivel.",Cocktails en Carnavañ,5,236060,tripadvisor,arko S
R1041320,"Es Nuevo En Ése Lugar, Pero Está Maravilloso!!😃","",5,79198,googleplaces,106485308729913940450
R1041321,Regular no apto para comer en familia,"",3,79198,googleplaces,115461803161055681457
R1041322,Buenas ofertas y excelentes hamburguesas,"",5,79198,googleplaces,112536730998999178196
R1041323,"Como.siempre la.atencion adecuada y muy rápida, con ofertas increibles y sobre todo magnífica calidad de sus ingredientes.","",5,79198,googleplaces,111873260071967674737
R1041324,"Me encanta las hamburguesas de Bembos, aunque han cambiado un poco.","",5,79198,googleplaces,103206654147787454509
R1041325,Sus hamburguesas son lo mejor,"",5,79198,googleplaces,102381650654403171982
R1041326,"Un local más moderno, aunq no muy acogedor! Me gusta el póster de nirvana!","",4,79198,googleplaces,101637913413028625613
R1041327,"Rico, pero no como antes. Los recuerdos que tengo de bembos son buenos y no les llega a los talones ahora","",3,79198,googleplaces,109101657277005792301
R1041328,Buenaso y grandes ofretas. ✌😀🍔🍟👍,"",5,79198,googleplaces,111083844137998595444
R1041329,Amé la hamburguesa a lo pobre. Excelente atención.,"",5,79198,googleplaces,115232219862351455770
R104133,"Decidimos ir a un bar diferente y mi esposa eligió Carnaval y fue una increíble experiencia. El local está muy bien ubicado, en un edificio moderno y bonito, su infraestructura es moderna y agradable,sus cócteles son cosa sería: son diferentes, alegres y agradables, vienen en vasos diferentes y apuestan por sorprender al cliente y lo consiguen, su carta es constantemente actualizada lo que te permite cada cierto tiempo probar nuevos creaciones. La comida no se queda atrás, también tiene mucha inventiva y es muy agradable convirtiéndose en un excelente acompañamiento y no opacando a los cócteles quienes son por su puesto, las estrellas.Otro punto que no se puede dejar de resaltar es la atención personalizada, hay una persona que te atiende y que te recomienda y explica sobre cada cóctel y acompañamiento, es una persona agradable y atenta que domina su tema y te hace sentir bien atendido.El único punto bajo en mi opinión y qué tal vez a muchos no les interese es que las mesas están muy juntas y no dan mucha independencia.Finalmente puedo mencionar que si bien es un sitio caro vale la pena ir cada vez que se pueda.Es un lugar para regresar constantemente y ser nuevamente sorprendido.",Impresionante,5,236060,tripadvisor,Ginocchio
R1041330,La carne es más rica de lo que imaginé,"",4,79198,googleplaces,110744062179737211754
R1041331,"La hamburguesa, buena, no muy grasosa a diferencia de otros fast fotos. Las papas fritas pueden ser mejores 😉","",4,79198,googleplaces,109446709646614669721
R1041332,Miam Miam... Muy rico,"",5,79198,googleplaces,102979421581555813694
R1041333,Deja de seguirme Google maps,"",5,79198,googleplaces,114630209852387392070
R1041334,Cada vez que voy tienen una hamburguesa nueva no se si es suerte o siempre se reinventan,"",5,79198,googleplaces,105005717030708795698
R1041335,Muy pero muy muy rico los mas rico del mundo 😍🤤🍔,"",5,79198,googleplaces,104523298689360462203
R1041336,Excelente protocolo de bioseguridad,"",5,79198,googleplaces,101577024535928481479
R1041337,En el food track de tu barrio comes más rico y mejor despachado..,"",3,79198,googleplaces,100213048500885766059
R1041338,Buenas promociones;atención es rápido; lugar aseado,"",4,79198,googleplaces,111292950703231991100
R1041339,"Buen sitio, comida apropiada para el precio y buen servicio","",5,79198,googleplaces,110279527535209650001
R104134,"Servicio A1, ambiente muy acogedor y todos los cócteles son de primera... No dejar de visitarlo si están en Lma.. La preparación de cocteles con ingredientes y mezclas rompen los esquemas de lo clásico. Además, no se trata solo de la bebida, todos los cocteles tienen una cristalería diferente dónde se sirve y la decoración es muy innovadora. La coctelería conceptual busca dar una experiencia completa al comensal, donde a través de los cinco sentidos se obtenga información sobre lo que está probando. Para mi el mejor lugar es la barra, todos los bártenders son tan amables que te recomiendan y explican que contiene cada cóctel y cuál es su función. Recomendable !!!",Cocteles que despiertan tus SENTIDOS!!!!,5,236060,tripadvisor,viEsp
R1041340,"El problema es lo pequeño del local en plaza San Miguel, no hay muchas mesas para poder sentarse y comer tranquilo, aparte he notado que demoran un poco más que en otros locales","",3,79198,googleplaces,109954290549748388147
R1041341,"Nuevo local en Plaza, me parece muy pequeño el lugar, pero es acogedor.","",4,79198,googleplaces,101423119758304902244
R1041342,La mejor hamburguesa de Lima...,"",5,79198,googleplaces,116582420868742899816
R1041343,Siempre cumple con las espectativas de una buena comida rápida.,"",5,79198,googleplaces,112753235721223338109
R1041344,Demora mucho la atención y no es buena,"",2,79198,googleplaces,114184659199642732232
R1041345,"Limpio, ordenado, mesas con distanciamiento","",5,79198,googleplaces,108689632611721026717
R1041346,Muy buena atención. Y mejor ubicación frente a cineplanet San Miguel.,"",5,79198,googleplaces,106907874452210273014
R1041347,"El bembos que está en plaza san miguel, no hay mucho espacio y tampoco hay mesas como para comer y tampoco sillas para bebés.","",3,79198,googleplaces,113022004009959052539
R1041348,"Mejor que burger king, ademas es peruano","",4,79198,googleplaces,103854672162128467162
R1041349,Muy buena la comida,"",5,79198,googleplaces,116139450800087960616
R104135,"Para nadie es un secreto que beber siempre alegra el espíritu, pero en Carnaval se hace mucho más que eso, quién deseé puede deleitarse con un desfile de bebidas que reflejan destinos del mundo en una carta. O de lo contrario también tienen la opción de pedir ser sorprendidos por bebidas elaboradas de corazón por sus bartenders Alonso y Jota. Ellos nos han acompañado en cada visita con los brazos abiertos mientras nos cautibaban por la pasión y el compromiso de muestran que comparten de forma tan sencilla.Pd. Intenten realizar el tour por el ice room y disfruten de los conocimientos del Pisco con Jota.",Alma de bar,5,236060,tripadvisor,isettroxanaq
R1041350,Atención medianamente rápida en hora de almuerzo. Cobran por la bolsa en pedidos para llevar.,"",4,79198,googleplaces,102953575045733325415
R1041351,Atención para llevar en la calle,"",2,79198,googleplaces,101199672105466523345
R1041352,Muy buenas sus hamburguesas y promociones. Solo hay que ir con paciencia y saber esperar,"",4,79198,googleplaces,110404135533604618764
R1041353,Me encantó la comida hamburguesa papitas fritas también también así que le recomiendo está bien,"",5,79198,googleplaces,100640544102029825845
R1041354,Me encanta la hamburguesa carretillera grande y el combo de hamburguesa con crema de champiñones es deliciosa,"",5,79198,googleplaces,112133711309184316007
R1041355,Me atendieron super rapido a pesar que habia gente... los chicos super amables!,"",5,79198,googleplaces,105642167446444229167
R1041356,Ya me lo acabé era un combo 4,"",4,79198,googleplaces,103956437820620009221
R1041357,"Todo es muy rico, el cafe, los pasteles, los sandwich!","",4,79198,googleplaces,106926323270361925796
R1041358,Riquisimo el.chocolate caliente 😜😜😜,"",5,79198,googleplaces,108649079536473085794
R1041359,"Podría mejorar el tiempo de entrega tanto en delivery como en salón. Por lo demás, buena hamburguesa y variedad.","",4,79198,googleplaces,117348020639582310330
R104136,"El ambiente muy bueno, los cócteles excelentes muy variados y únicos. Cada cóctel presenta una temática distinta. La atención muy buena, los meseros muy atentos y me explicaron a detalle cada bebida que pedí. Muy recomendable y top para la ciudad.",Excelentes cócteles,5,236060,tripadvisor,oypa15
R1041360,La promo Entel está muy buena!!!,"",5,79198,googleplaces,108083389155389108707
R1041361,Buena atención,"",4,79198,googleplaces,109054965175026472100
R1041362,Es genial,"",4,79198,googleplaces,108814787285427977770
R1041363,La mejor hamburguesa de lima,"",5,79198,googleplaces,104378339003596191502
R1041364,Muy agradable lugar,"",5,79198,googleplaces,109673080078194774070
R1041365,La atencion es muy buena,"",4,79198,googleplaces,117798552546034169115
R1041366,"Es un lugar que se encuentra lejos del mismo centro comercial Plaza San Miguel. Se me hizo muy complicado llegar a al local. Pero, lo que menos me gustó fue el ambiente en el cual pude degustar lo que había pedido, y es que, está demasiado abierto, por ambas esquinas, y, mientras esperaba a que me llamen para recoger mi pedido, me estaba congelando de frío, y eran las 20:00 horas aproximadamente.Imagínense a las personas que va a ir a partir de las 22:00 horas, después que salen del cine, que está justo al frente.Simplemente, no van a resistir el frío a esas horas, y se van a llevar una mala experiencia por el ambiente.La sugerencia, cierren más las entradas.Una de ellas, la que da con el frente del boulevard tiene una, si se pues decir puerta, de 9 metros por 2 metros de altura, por donde entra el aire frío hacia el ambiente en donde se encuentran las mesas.Y, sólo para el conocimiento de Ustedes, a la hora en que estaba esperando el pedido (que dicho sea de paso, se demoraron más de 30 minutos), la temperatura que decía mi celular era de 15° con sensación térmica de 13°.Asi es que señores, cierren un poco más el ambiente, al menos, hasta que pase el invierno.Yo, al menos, ya no voy a ir a ése local, hasta que se remodele dicha entrada por donde entra mucho aire frío y húmedo.COMO EXTRAÑO EL ANTERIOR LOCAL QUE TENÍAN EN EL CENTRO DE LA PLAZA SAN MIGUEL EN DONDE PODÍA LLEVAR A MIS HIJOS Y PUEDAN JUGAR MIENTRAS DE GUSTABA MI CLÁSICA MEDIANA CON SUS PAPAS FRITAS Y SU COCA COLA HELADA.","",1,79198,googleplaces,107625789867834616548
